id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42159545,Luxury (Sky blue)  3 BED Apartment,26924376,Lucy,Queens,Ozone Park,40.68435,-73.85178,Entire home/apt,150,30,31,2023-09-04,0.69,1,356,9,
45557629,Special opportunity in top New York neighbourhood,4199653,Jennifer,Manhattan,Upper East Side,40.78063,-73.95273,Entire home/apt,155,60,2,2021-07-21,0.06,1,83,0,
831750401259376735,Modern East Village with Massive Private Garden,50292311,Brian,Manhattan,East Village,40.72655920924301,-73.98023015282519,Entire home/apt,500,30,31,2023-11-05,2.57,3,365,31,
930648551063213028,The Bedford Lofts | Sunny | Laundry | Domino Park,130289593,Ted,Brooklyn,Williamsburg,40.714343720916844,-73.96326390442127,Entire home/apt,212,30,0,,,17,327,0,
799928647325845976,Luxury Waterfront apartment in Midtown West (NYC),91169920,Tatiana,Manhattan,Hell's Kitchen,40.761687887189275,-73.9989136531949,Entire home/apt,215,30,2,2023-12-17,0.28,1,53,2,
950633540058086852,The Playboy Room NYC @ BK Loft,10457092,Anthony,Brooklyn,Williamsburg,40.70377,-73.94299,Private room,50,30,2,2023-12-31,0.49,4,246,2,
8021914,Manhattan Studio with Huge Garden!,39921605,Rachel,Manhattan,Upper West Side,40.80189,-73.96783,Private room,166,30,38,2016-12-19,0.37,4,363,0,
984543466066489761,"Blueground | UWS, gym & doorman, nr central park",107434423,Blueground,Manhattan,Upper West Side,40.7911888,-73.9737101,Entire home/apt,228,31,0,,,842,307,0,
36485642,Cozy Private Suite in the Heights!,3381805,Jonathan,Manhattan,Harlem,40.8319,-73.94641,Private room,79,30,50,2024-02-20,2.15,1,115,23,
52618610,Upscale NYC Apt Close To Everything,21733475,Dani,Manhattan,Hell's Kitchen,40.76191,-73.99931,Entire home/apt,199,30,3,2023-11-15,0.22,1,280,2,
53071607,Comfortable bedroom,427954433,Bill,Manhattan,Upper West Side,40.79953,-73.96058,Private room,67,30,1,2023-08-11,0.14,3,88,1,
939782042054648737,Bohemian Retreat Near Airports,180277260,Yahira,Queens,Richmond Hill,40.69295823764722,-73.84474162012339,Entire home/apt,180,30,14,2023-11-10,1.89,6,270,14,
588557312345241239,Brooklyn Cozy Studio with Romantic Backyard,33067672,Ivy,Brooklyn,Sunset Park,40.65109,-74.00629,Entire home/apt,140,60,0,,,1,268,0,
52607337,"Spacious, 3-floor 3BR 2.5BA Carriage House in BK",1690709,Evan,Brooklyn,Carroll Gardens,40.68256,-73.99169,Entire home/apt,354,30,53,2023-11-27,2.01,1,232,16,
677566755892319884,NEW~Beautiful Private Entrance 1 Bedroom Suite~UWS,40523974,Yael,Manhattan,Upper West Side,40.79253,-73.97617,Entire home/apt,118,30,1,2022-10-21,0.06,17,326,0,
673259519238099266,Quiet and Sunny 2BR/2BR with terrace and parking,16523699,David,Brooklyn,Carroll Gardens,40.68181,-73.99428,Entire home/apt,495,30,2,2022-09-04,0.11,1,173,0,
48764611,Private #3 Chic & Spacious room near Columbia,37821056,Nichole,Manhattan,Harlem,40.80425,-73.95815,Private room,48,30,4,2023-08-29,0.11,8,203,1,
9686167,Beautiful Large Bedroom on UWS !!,50032395,Wayne And Yesim,Manhattan,Upper West Side,40.80213,-73.96626,Private room,85,30,7,2016-04-02,0.07,2,0,0,
51391555,Brooklyn’s Finest,343672645,S-Alanis,Brooklyn,Flatbush,40.64866,-73.95734,Entire home/apt,200,30,0,,,1,269,0,
994795699457716646,"Blueground | Midtown, elevator & w/d, nr park",107434423,Blueground,Manhattan,Midtown,40.76223,-73.975681,Entire home/apt,302,31,0,,,842,272,0,
839832783319798273,Brooklyn's Modern Masterpiece,408620299,Jamal,Brooklyn,Canarsie,40.63884760328779,-73.91269299309855,Entire home/apt,195,30,26,2023-10-01,2.29,1,360,26,
43011293,BOND Townhouse - beautiful garden suite -1Br,302903408,Bond Townhouse,Brooklyn,Boerum Hill,40.68582,-73.98677,Entire home/apt,440,30,13,2023-10-27,0.28,8,364,2,
1096486041200031130,Private Furnished Room,563247594,Kristina,Manhattan,East Harlem,40.79002,-73.94787,Private room,48,30,0,,,10,269,0,
1089185458346740440,"Modern, Cozy Room in Brooklyn",78323471,Bianca,Brooklyn,East Flatbush,40.6421,-73.95099,Private room,150,30,0,,,1,268,0,
22911635,Three Bedroom Duplex. Modern and very clean Apt.41,80479138,Gordon,Manhattan,Upper East Side,40.76164,-73.96639,Entire home/apt,215,30,19,2023-12-25,0.27,6,182,5,
47996705,ENTIRE 3BD APT WITH WASHER/DRYER HALF BLOCK TO CPW,9293730,Inna,Manhattan,Upper West Side,40.795322,-73.962921,Entire home/apt,174,30,7,2024-01-13,0.23,43,200,2,
40406049,"Big Room Soho/Little Italy/Chinatown, Manhattan",217836856,Moying,Manhattan,Little Italy,40.71999,-73.99585,Private room,105,30,240,2023-09-06,4.75,2,365,49,
991780304644041628,Landing | Modern Apartment with Amazing Amenities (ID3513X23),263502162,Landing,Manhattan,East Village,40.72421,-73.99248,Entire home/apt,208,30,0,,,6,242,0,
5892794,Old Brooklyn Charm+ Heavenly Garden,17862696,Shahla,Brooklyn,Gowanus,40.67324,-73.99231,Entire home/apt,185,30,10,2023-11-17,0.09,1,342,2,
755389547492464436,Beautiful 1 bedroom unit,486830876,Nicky,Brooklyn,Flatlands,40.616807600658426,-73.92216553525144,Entire home/apt,180,30,20,2023-09-04,1.38,1,365,18,
948074897183249086,In Living color,20780113,Ace,Brooklyn,Canarsie,40.630332855822594,-73.90762225865026,Entire home/apt,120,30,0,,,2,269,0,
22567430,Oasis in East Flatbush,165853174,Jackee,Brooklyn,East Flatbush,40.64263,-73.93824,Entire home/apt,110,7,131,2024-02-02,1.78,1,271,9,OSE-STRREG-0000536
1003079182502299522,Charming 2 bd central park apt,2801739,Alysha,Manhattan,Upper East Side,40.77114584906183,-73.96622560307546,Entire home/apt,240,30,0,,,2,228,0,
31001555,5th Ave Luxury St. Regis NYC King Room Manhattan,26556695,Justin And Alyssa,Manhattan,Midtown,40.76217,-73.97349,Private room,999,1,5,2023-09-30,0.09,6,365,2,Exempt
4162292,Charming Full 1BR Apt w/Backyard,21601222,Joan,Brooklyn,Flatbush,40.6357,-73.95596,Entire home/apt,160,30,43,2020-03-02,0.43,1,364,0,
40843980,Cozy 2 Bedroom Spacious Apartment near Manhattan,295370107,Dr. Tania,Queens,Ozone Park,40.6823,-73.84545,Entire home/apt,99,30,92,2023-09-26,2.06,2,269,10,
824311609636415604,Upper West Side Furnished 1 Bedroom Apartment,424296351,Michael,Manhattan,Upper West Side,40.78522517806157,-73.97332446622822,Entire home/apt,138,30,1,2023-12-23,0.39,74,310,1,
688439859259240086,"JFK Studio close to all, zen & comfortable",135182619,Joann,Queens,Howard Beach,40.6679,-73.85412,Entire home/apt,143,60,9,2023-08-22,0.58,1,89,5,
49404022,Standard SB- Furnished Studio Rentals,395671107,Esplanade 99,Manhattan,Upper West Side,40.79737,-73.97162,Entire home/apt,53,30,3,2022-12-31,0.10,42,140,0,
812337480260652456,2 One Bedroom Suites at WestHouse Hotel New York!,496944100,RoomPicks,Manhattan,Midtown,40.763617481694666,-73.98211750696287,Hotel room,288,1,0,,,180,325,0,Exempt
43667745,"Rosemary - 3 BR Apt., 2 Kitchens",57186170,Deirdre,Brooklyn,Bedford-Stuyvesant,40.68295,-73.94423,Entire home/apt,214,2,98,2024-02-25,2.80,3,198,35,Exempt
8630185,Stylish Penthouse Room w/Private Terrace & Roof,28709982,Sidiq,Brooklyn,Greenpoint,40.72006,-73.95467,Private room,99,30,24,2023-09-05,0.23,5,100,1,
752148998012212080,Brand New - Upscale Elegance - 5-Story Townhome,467880741,Janine,Manhattan,Upper East Side,40.77141655089577,-73.95958277364394,Entire home/apt,636,2,20,2024-02-19,1.33,1,257,18,Exempt
555167315945382483,*NEW* Prime Location UWS 1BR~ Private Entrance,190154361,Sveta,Manhattan,Upper West Side,40.79231,-73.97437,Entire home/apt,99,30,0,,,36,326,0,
843636324402955937,Luxury Comfort - Queen Bed,182394589,Toby,Brooklyn,Midwood,40.61223026717429,-73.95986433672742,Private room,85,30,17,2023-09-19,1.46,2,355,17,OSE-STRREG-0001677
39951152,"Cozy, Private Bedroom",307970900,Sophia,Manhattan,Morningside Heights,40.81082,-73.95711,Private room,42,30,170,2023-10-31,3.25,2,179,27,
650125021376712889,Furnished Apartment Central Park East 2 Bedroom,424296351,Michael,Manhattan,Upper East Side,40.78166,-73.95305,Entire home/apt,89,30,3,2023-05-20,0.29,74,362,3,
849391529468352415,"Big 2 Bedrooms, Lots of Natural Lights! ~Private~",190154361,Sveta,Manhattan,Upper West Side,40.80227089536828,-73.96630521277945,Private room,160,30,4,2023-09-07,0.36,36,177,4,
815393154385616157,Lovely Ridgewood Duplex.,59225752,Torris,Queens,Ridgewood,40.70655244569422,-73.90673816945598,Private room,45,30,30,2024-03-04,2.25,2,364,26,
1060974724524304862,Cozy and bright room in Queens,6902927,Sandra,Queens,Maspeth,40.72535,-73.90415,Private room,39,30,0,,,2,150,0,
799921887128225421,"Prime BK: Carroll Gardens, near Shops, Metro, Park",17021631,Alexandre,Brooklyn,Carroll Gardens,40.6809326,-73.993907,Entire home/apt,200,30,1,2023-09-03,0.16,1,119,1,
12610244,Private Room w/Kitchenette,1171497,Yvette,Manhattan,Harlem,40.80763372164886,-73.95202060478695,Private room,125,3,22,2023-09-18,0.55,9,62,9,Exempt
758954422050271170,Lovely 2 bedroom rental hosted by travelbyanymeans,118404940,Reginald,Brooklyn,Canarsie,40.6342335,-73.9072025,Entire home/apt,125,30,27,2023-09-14,1.76,1,177,21,
1057127398484370730,"HDTV, laundry, 6 min walk to Central Park #647",3223938,Eugene,Manhattan,Upper West Side,40.80219088930059,-73.96644680683382,Private room,46,30,0,,,628,279,0,
16556211,BKLYN Queen bed room with A/C shared bathroom,109016966,Jorge,Brooklyn,East Flatbush,40.64831,-73.9492,Private room,85,30,43,2023-09-16,0.53,2,364,8,
1077468341125757733,Perfect Brooklyn One Bedroom,512525681,Michelle,Brooklyn,Flatlands,40.62965177810847,-73.92787243865514,Entire home/apt,80,60,0,,,1,269,0,
47874401,Beautiful One Bedroom,34457315,José,Queens,Woodhaven,40.69224,-73.86665,Entire home/apt,250,30,91,2023-12-10,2.54,3,156,29,
13548357,"Convenient & Spacious Place in Brooklyn, NYC",19163998,Xiaodi,Brooklyn,Flatbush,40.63021,-73.9617,Private room,80,30,93,2019-11-18,1.04,1,358,0,
886941255592981941,Transit Friendly Gem - 1min walk from bus stop,339012951,Fa Rui,Staten Island,Bull's Head,40.60797084098607,-74.1577879445174,Entire home/apt,109,30,34,2024-02-21,3.98,1,44,34,OSE-STRREG-0000805
1058164987214094137,Room in Mid-Century Modern Apt.,43914928,Allison,Brooklyn,Williamsburg,40.717527766698645,-73.94012941330006,Private room,85,30,0,,,1,213,0,
2338082,Sunny Master Bedroom in Boho UWS Apartment,10277424,Christine,Manhattan,Upper West Side,40.80109,-73.96598,Private room,100,30,43,2023-05-18,0.45,1,364,6,
1085617865241915345,Full Bedroom A in #1572: Prospect Lefferts Gardens,558528704,Ferran,Brooklyn,Prospect-Lefferts Gardens,40.65629,-73.95802,Private room,66,30,0,,,12,52,0,
623657977519782139,King Size apt in Brooklyn,68296703,Christopher,Brooklyn,Crown Heights,40.67364687988967,-73.92721273889428,Entire home/apt,194,3,58,2024-02-28,2.68,1,150,27,OSE-STRREG-0001022
969592516446180947,2BR Midtown Apt near Times Sq,284864392,Elmer JR.,Manhattan,Hell's Kitchen,40.754733818267496,-73.99190729044595,Entire home/apt,98,2,15,2024-03-03,2.94,1,336,15,Exempt
1106159944495994208,388-1 | Brand New 2BR/1Bath - Park Slope,557417709,Furnished Club,Brooklyn,South Slope,40.66421,-73.9842,Entire home/apt,225,30,0,,,4,363,0,
968943326386341222,Stunning 1 bed in 3 bed N. Park Slope home.,2323652,Mark,Brooklyn,Park Slope,40.6789176,-73.9812306,Private room,175,30,0,,,2,269,0,
18692028,MODERN 3 BEDROOM APT IN THE HEART OF BROOKLYN,128707088,Nazila,Brooklyn,Brooklyn Heights,40.70114,-73.9919,Entire home/apt,450,30,178,2023-12-03,2.16,1,364,22,
1012586192164871851,"5 Beds, Steps from Lincoln Center, Central Park",517551178,Lisa,Manhattan,Upper West Side,40.77575,-73.97717,Entire home/apt,280,1,7,2024-02-22,1.79,8,251,7,Exempt
564844435225916025,"Blueground | Cobble Hill, w/d, nr groceries",107434423,Blueground,Brooklyn,Cobble Hill,40.6880284,-73.99298879999999,Entire home/apt,373,31,1,2022-12-17,0.07,842,351,0,
22214594,A birdcage on the Upper West Side,81503286,Aissa,Manhattan,Upper West Side,40.79753,-73.97056,Entire home/apt,60,90,6,2022-08-15,0.08,1,104,0,
965553468466254774,Zen Den Brooklyn Getaway,533750473,Andrew,Brooklyn,East New York,40.67006,-73.86951,Private room,200,30,5,2023-10-12,0.83,1,89,5,
20407916,3 BED 2 BATH Williamsburg Brooklyn Townhouse APT,144602805,Sung Ae,Brooklyn,Williamsburg,40.70862,-73.96722,Entire home/apt,165,30,74,2023-12-20,0.94,3,81,3,
667445959216742310,Private Room with Manhattan view in LIC luxury bd,461848161,Lee,Queens,Long Island City,40.75338,-73.9396,Private room,65,30,7,2023-07-02,0.35,2,77,1,
1036742794732969652,"Skyline Views At Park Lane NYC, Bring Your Pets!",496932087,Reservations,Manhattan,Midtown,40.765312723010545,-73.9762102991396,Private room,888,1,0,,,279,216,0,Exempt
1067321337872162811,"Blueground | BK Heights, w/d & elev, nr Promenade",107434423,Blueground,Brooklyn,Brooklyn Heights,40.69616850000001,-73.99344789999999,Entire home/apt,341,31,0,,,842,258,0,
1019262892323702903,"HUGE Room 6 min walk to Central Park,HDTV,gym #621",3223938,Eugene,Manhattan,Upper West Side,40.80246,-73.96622,Private room,58,30,0,,,628,340,0,
934242523837134342,Beautiful oasis in Brooklyn,19055699,Melissa,Brooklyn,Kensington,40.634972905362055,-73.97224372488455,Private room,48,30,0,,,1,66,0,
799495482350925805,"Spacious Haven Near Trains, Buses  & JFK Airport",127628491,Larry,Brooklyn,East New York,40.66372580133574,-73.87891045469452,Private room,252,30,11,2023-11-01,1.36,1,180,11,
798797430485788840,Modern Colored Unit 2 10 Mins From JFK,459418901,Simcha,Brooklyn,East New York,40.6608014,-73.866609,Entire home/apt,207,30,20,2023-09-24,1.51,4,338,19,
51966299,Classic Room Private-Bath #14 - Furnished Studio,395671107,Esplanade 99,Manhattan,Upper West Side,40.79751,-73.9707,Entire home/apt,76,30,1,2021-11-30,0.04,42,238,0,
756886660277220330,A Place to Stay in East Flathbush Brooklyn Suite N,430907225,Wendy,Brooklyn,East Flatbush,40.648,-73.93577,Entire home/apt,200,30,3,2023-01-01,0.20,2,365,0,
1101647735344305861,7-2 2BR/1Bath in Prime Park Slope,551130565,Reuven,Brooklyn,South Slope,40.66575,-73.98214,Entire home/apt,224,30,0,,,8,279,0,
46992098,Sunny and cozy private room,22189723,Diego,Queens,Ridgewood,40.70947,-73.91203,Private room,60,30,21,2023-09-30,0.54,1,365,8,
43652025,2 bedrooms beautiful entire apartment,348427562,Sebastiane,Brooklyn,Williamsburg,40.7137,-73.96292,Entire home/apt,120,30,66,2024-02-29,1.51,1,198,13,
53094362,Charming Soho Room Opposite Tadao Ando's Building,22309428,Chewie,Manhattan,Nolita,40.721061376103165,-73.99556281385414,Private room,180,30,37,2023-11-27,1.57,3,90,20,
8186924,Airy 1500 sq ft Exposed Brick Apt,22751337,Tsz,Brooklyn,Fort Greene,40.69249,-73.97179,Entire home/apt,,30,2,2016-05-01,0.02,1,0,0,
1025674753621522316,BK Boho- 3br/1ba Private backyard,195024069,Christina,Brooklyn,Crown Heights,40.6761071,-73.9100294,Entire home/apt,236,2,17,2024-03-03,4.86,1,195,17,OSE-STRREG-0000657
52300094,Beautiful 2 Bedroom Apartment in Brooklyn!,423294451,Lisa,Brooklyn,Crown Heights,40.67303,-73.91539,Entire home/apt,188,3,66,2023-11-07,2.21,1,260,21,OSE-STRREG-0001350
40816977,Beautiful Spacious 2BR |Private Backyard | Parking,139528206,Ilka & Dave,Brooklyn,Coney Island,40.58072,-74.00185,Entire home/apt,175,30,3,2022-05-08,0.08,2,344,0,
802463084385684812,*NEW* Park Slope Tranquility,7838856,Simona,Brooklyn,Park Slope,40.670476,-73.98065799999999,Entire home/apt,800,30,0,,,2,330,0,
654030106559187690,"Blueground | UWS, elevator, nr Central Park",107434423,Blueground,Manhattan,Upper West Side,40.7911888,-73.9737101,Entire home/apt,213,31,0,,,842,174,0,
649907962236132573,"Available apartment in Victorian home, Ditmus Park",68578384,Hayley,Brooklyn,Flatbush,40.6369,-73.95437,Private room,70,30,0,,,1,173,0,
894500003651727444,Amazing Central Park View,515456101,Elle,Manhattan,Upper East Side,40.76698,-73.96099,Entire home/apt,1500,30,0,,,1,83,0,
51143675,A 60% discount from the original price of $250.00,411034737,Peter,Brooklyn,East Flatbush,40.6398509,-73.9366136,Entire home/apt,99,30,17,2023-11-04,0.93,8,186,11,
9476774,2BR/2BA UWS Luxury Garden Apt. with W/D,15145088,Izi,Manhattan,Upper West Side,40.78728,-73.97383,Entire home/apt,306,30,12,2023-10-31,0.13,8,365,2,
1036797548182988564,"Park Lane Escape, 4 City View Units!",496932087,Reservations,Manhattan,Midtown,40.7654,-73.9765,Entire home/apt,3090,1,0,,,279,311,0,Exempt
1021745616382179873,Windsor Place by RoveTravel | 3BR Prospect Slope,17775359,Rove,Brooklyn,Windsor Terrace,40.658997600271675,-73.98001745131094,Entire home/apt,108,30,0,,,62,208,0,
40986707,Townhouse 25 to 30 minutes from JFK,308020665,Michael,Brooklyn,East New York,40.6677378,-73.8860444,Private room,235,30,122,2023-03-21,2.40,1,245,1,
1089542,Private Cozy Bedroom in Brooklyn,8576020,Joshua,Brooklyn,East Flatbush,40.65355,-73.94799,Private room,47,30,286,2023-08-21,2.19,1,141,1,
35136523,"SUPER PRIVATE, NEW ROOM IN QUEENS,10 MINS FROM JFK",107915864,Mina,Queens,Howard Beach,40.66838,-73.85267,Shared room,62,30,69,2023-09-05,1.19,3,365,2,
29726649,Four story brownstone with garden,7379093,Francesca,Manhattan,Upper West Side,40.78907,-73.96678,Entire home/apt,850,30,0,,,3,297,0,
42249744,"Classic Park Slope Brownstone.  A gem. 4 BR, WBFP",39543399,Michael,Brooklyn,Park Slope,40.67097430837765,-73.97809766386119,Entire home/apt,600,30,19,2024-02-22,0.53,3,68,7,
599150267090624036,Huge 3 bedroom Duplex large Living room,450802789,Aaron,Brooklyn,Sunset Park,40.6642951965332,-73.99492645263672,Entire home/apt,140,30,57,2023-10-22,2.45,1,179,20,
14163352,contemp. 1 BDRM in Trendy 2 BDRM Cyp. Hill,85669769,Dion,Brooklyn,East New York,40.67492,-73.86873,Private room,100,30,91,2020-01-06,0.98,1,65,0,
665312789712426381,Spacious 3 BDRM-2 BATHS  -Central Park 7 Beds,10853052,Amir,Manhattan,Upper West Side,40.7857267,-73.9698358,Entire home/apt,650,30,6,2023-09-04,0.42,1,70,5,
867020,Nice quiet room on a backyard,4363775,O.,Brooklyn,Greenpoint,40.73336,-73.95815,Private room,60,31,12,2019-09-14,0.12,1,288,0,
929250427766839139,Large room in heart of Brooklyn,523760774,Haydar,Brooklyn,Flatbush,40.654745289153254,-73.95461727869393,Private room,68,30,13,2023-11-20,1.67,5,365,13,
54050549,Beautiful Private ROOM in Trendy Greenpoint,307001589,Kristina,Brooklyn,Greenpoint,40.7312,-73.95681,Private room,71,30,0,,,19,363,0,
9884667,"XLarge bedroom/workspace, park, gym, on F&G trains",35558695,Katie,Brooklyn,Windsor Terrace,40.65245,-73.974,Private room,140,30,29,2023-05-21,0.29,2,365,2,
16454200,"Clean, small, cozy bedroom - Room #3",40317143,Zsofia,Queens,Maspeth,40.71921,-73.90569,Private room,32,30,86,2024-01-11,1.03,5,126,17,
27054756,Scandinavian Serenity Loft,146271052,Anita & Peter,Brooklyn,Williamsburg,40.72045,-73.96012,Entire home/apt,116,30,30,2024-02-08,0.44,1,33,5,
959208375209779439,Park Slope Oasis,392569503,Peter,Brooklyn,Park Slope,40.67650863273983,-73.9808226102495,Entire home/apt,300,30,0,,,1,123,0,
47732997,"Sleeper Sofa in Large, Stylish Living Room",229872308,Shane & Shreshth,Queens,Kew Gardens,40.70507,-73.83219,Shared room,42,31,46,2023-08-21,1.23,1,87,5,
26682755,Comfy convenient apt 3 block from Main st Flushing,161899037,Tony,Queens,Flushing,40.7565,-73.83356,Entire home/apt,159,30,155,2023-10-29,2.25,7,90,30,
22435019,Splendid on The Park,5076827,Diane And Craig,Manhattan,Harlem,40.80655,-73.94629,Entire home/apt,107,30,68,2024-01-19,0.93,2,207,4,
43034172,Amazing large 2 bedrooms/center of Williamsburg,14156628,Bruno,Brooklyn,Williamsburg,40.71223,-73.96272,Entire home/apt,190,30,15,2023-08-01,0.32,1,38,3,
22881110,"Large, Quiet 1Br, v clean, no clutter, solo stay",120981856,Rian,Manhattan,Upper West Side,40.7874,-73.97152,Entire home/apt,10,30,51,2023-08-12,0.70,1,183,3,
951607473753562778,Cozy 2BR in Brooklyn,519426643,Weiyun,Brooklyn,Gravesend,40.60695053543341,-73.97881314443012,Private room,159,30,3,2024-02-06,0.48,1,240,3,
973202272068906394,Casa Erika,491281426,Sandra,Brooklyn,Cypress Hills,40.6874842,-73.87546739999999,Private room,156,30,0,,,1,178,0,
704924951363219080,Just chill 302,471922429,Smatha,Brooklyn,Flatbush,40.62895,-73.96398,Private room,225,30,9,2023-05-28,0.49,4,364,3,
